psraid,sample,int_date,fips,state,cregion,density,usr,vote01,pial1,pial2,pial3,pial4a,pial4b,pial4c,pial4d,pial4e,pial4f,pial5a,pial5b,pial5c,pial6a,pial6b,ql1,ql1a,qc1,hh1,employ,par,sex,age,educ2,hisp,race,inc,reg,party,partyln,ideo,zipcode,iphoneuse,hphoneuse,weight,standwt
100056,1,101212,36113,36,1,1,S,1,1,1,1,1,1,2,1,1,2,2,2,1,2,2,1, , ,2,1,1,1,34,8,2,1,4,1,1, ,2,12860,2,2,2.42105263157895,.569319888119218
100058,1,101212,13187,13,3,1,R,3,1,1,2,2,2,2,2,1,2,1,2,1,2,2,1, , ,2,1,1,2,50,8,2,1,6,2,3,2,3,30533,2,2,2.57894736842105,.606449446040037
100061,1,101212,12083,12,3,2,S,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,1, , ,3,3,2,2,70,4,2,1,5,1,1, ,2,34431,2,2,2.31578947368421,.544566849505339
100063,1,101212,18095,18,2,2,U,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1, , ,3,1,1,2,39,4,2,1,6,1,2, ,3,46011,2,2,4.31578947368421,1.01487458316904
100064,1,101212,37183,37,3,4,U,1,1,2,2,2,2,2,2,1,2,2,1,2,2,2,1, , ,1,3,2,2,82,4,2,1,6,1,3,9,3,27519,2,2,1.05263157894737,.24753038613879
100066,1,101212,21193,21,3,1,R,1,1,1,2,1,1,2,1,1,1,1,1,2,2,1,1, , ,2,1,1,1,45,4,2,1,7,1,2, ,3,41702,2,2,2.63157894736842,.618825965346976
100073,1,101212,25013,25,1,3,S,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1, , ,3,1,2,1,30,4,2,1,9,1,1, ,2,01056,2,2,9.05263157894737,2.1287613207936
100076,1,101212,36103,36,1,4,S,1,2,2,2, , , , , , , , , , , ,1, , ,1,3,2,2,73,6,2,1,9,1,2, ,4,11769,2,2,1,.235153866831851
100084,1,101212,51195,51,3,1,R,2,1,1,2,2,1,1,2,2,2,1,2,2,2,2,1, , ,2,3,1,2,53,4,2,1,7,1,2, ,3,24219,2,2,2.94736842105263,.693085081188613
100088,1,101212,54021,54,3,1,R,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1, ,2,3,2,1,53,3,2,1,2,1,3,9,1,25267,1,2,6.78947368421053,1.5965709905952
100094,1,101212,13139,13,3,3,S,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,1, , ,3,3,2,2,66,3,2,1,3,1,3,2,3,30566,2,2,2.94736842105263,.693085081188613
100099,1,101212,39107,39,2,1,R,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,3,2,1,78,3,2,1,3,1,3,1,1,45883,1,1,6.15789473684211,1.44805275891192
100102,1,101212,10003,10,3,4,S,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1, , ,2,1,1,1,41,4,2,1,8,1,1, ,2,19701,2,2,3.94736842105263,.928238948020464
100107,1,101212,12083,12,3,2,S,1,1,1,1,1,1,1,2,2,1,1,2,1,2,2,1, , ,1,1,2,2,55,3,2,2,2,1,2, ,2,34472,2,2,2.89473684210526,.680708561881674
100108,1,101212,42107,42,1,2,R,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1, , ,2,1,1,1,47,6,2,1,7,1,1, ,3,17922,2,2,3.26315789473684,.76734419703025
100109,1,101212,24011,24,3,1,R,4,2,2,2, , , , , , , , , , , ,1, , ,1,3,2,2,72,4,2,1,2,1,2, ,3,21639,2,2,1,.235153866831851
100110,1,101212,39043,39,2,2,U,1,1,1,1,1,2,2,2,2,1,2,2,1,2,2,1, , ,2,3,2,2,67,3,2,1,4,1,2, ,3,44870,2,2,3.05263157894737,.717838119802493
100113,1,101212,13121,13,3,4,U,1,1,1,1,2,2,2,2,2,2,2,1,1,2,2,1, , ,1,1,2,2,43,8,2,1,6,1,3,9,3,30318,2,2,1.68421052631579,.396048617822065
100116,1,101212,12123,12,3,1,S,1,2,2,2, , , , , , , , , , , ,2,2, ,1,3,2,2,75,3,2,1,1,1,2, ,2,32357,1,1,2,.470307733663702
100122,1,101212,25001,25,1,3,S,1,1,1,2,1,1,2,1,1,1,2,2,1,2,1,1, , ,2,1,1,1,54,6,2,4,8,1,3,2,5,02645,2,2,3.10526315789474,.730214639109432
100126,1,101212,9003,9,1,4,S,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,1, , ,1,3,2,2,53,8,2,1,9,1,5,1,3,06109,2,2,1.89473684210526,.445554695049823
100132,1,101212,23017,23,1,1,R,1,1,1,1,2,1,2,2,1,2,2,1,1,2,1,1, , ,4,3,2,2,36,4,2,1,2,3,3,1,3,04037,2,2,3.63157894736842,.853979832178827
100143,1,101212,9009,9,1,4,S,1,1,1,1,1,1,2,2,1,2,2,1,2,2,2,1, , ,2,2,2,2,65,8,2,1,7,1,3,1,2,06492,2,2,1.63157894736842,.383672098515125
100147,1,101212,42129,42,1,3,S,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1, , ,2,1,1,1,30,5,2,1,6,1,1, ,1,15650,2,2,8.42105263157895,1.98024308911032
100148,1,101212,51680,51,3,4,S,3,1,1,1,1,1,1,2,1,2,2,2,1,2,2,1, , ,2,1,9,2,55,3,2,1,99,1,4,9,2,24501,2,2,3.78947368421053,.891109390099646
100153,1,101212,54079,54,3,2,S,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1, , ,3,3,2,2,99,3,2,1,3,1,3,9,3,25526,2,2,3.8421052631579,.903485909406585
100155,1,101212,23031,23,1,2,S,1,1,1,1,1,1,1,1,2,2,1,1,1,2,2,1, , ,2,3,1,2,30,6,2,1,8,1,3,2,3,03908,2,2,4.57894736842105,1.07675717970374
100171,1,101212,42003,42,1,4,S,4,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1, , ,1,1,2,1,42,6,2,1,6,3,3,2,3,15237,2,2,1.89473684210526,.445554695049823
100173,1,101212,39033,39,2,2,R,1,2,2,2, , , , , , , , , , , ,2,2, ,1,2,2,2,58,6,2,1,1,1,2, ,3,44820,1,1,1.68421052631579,.396048617822065
100175,1,101212,12095,12,3,4,S,1,1,1,2,1,1,2,2,1,2,2,2,1,2,2,1, , ,1,3,2,2,23,4,2,1,1,1,3,1,3,32792,2,2,2.89473684210526,.680708561881674
100178,1,101212,12011,12,3,4,S,3,2,2,1,1,2,1,2,2,2,1,2,1,2,2,2,2, ,2,3,2,2,99,8,2,1,99,1,9,9,3,33021,1,1,4.73684210526316,1.11388673762456
100181,1,101212,44007,44,1,4,S,1,1,1,2,1,2,2,2,1,1,2,2,2,2,2,1, , ,2,3,2,2,69,8,2,1,7,1,2, ,4,02828,2,2,1.63157894736842,.383672098515125
100187,1,101412,50007,50,1,2,U,1,1,1,1,1,1,1,1,2,1,1,8,1,2,1,2,1, ,2,2,2,1,19,3,2,2,2,3,3,2,5,05401,1,2,8.15789473684211,1.91836049257563
100199,1,101212,51087,51,3,4,S,3,1,1,1,1,1,2,2,1,2,2,2,2,2,2,1, , ,2,1,1,2,36,6,2,3,6,3,4,9,5,23233,2,2,3.42105263157895,.804473754951069
100212,1,101412,42003,42,1,4,S,1,1,2,1,1,2,1,1,1,2,1,2,2,2,2,1, , ,2,3,2,2,55,3,2,1,99,1,3,9,1,15147,2,2,4.26315789473684,1.0024980638621
100213,1,101212,13111,13,3,1,R,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1, , ,1,1,1,1,57,5,2,1,2,1,1, ,2,30513,2,2,1.52631578947368,.358919059901246
100225,1,101212,47179,47,3,3,S,3,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1, , ,2,3,1,1,37,4,2,1,3,3,1, ,2,37690,2,2,3.68421052631579,.866356351485767
100226,1,101212,42091,42,1,4,S,1,2,2,2, , , , , , , , , , , ,1, , ,2,2,2,2,82,3,2,1,5,1,1, ,3,19003,2,2,3.31578947368421,.77972071633719
100227,1,101212,36055,36,1,4,S,1,1,1,2,2,1,1,2,2,1,2,2,2,2,1,2,2, ,1,3,2,1,83,8,2,1,4,1,3,2,3,14580,1,1,1.73684210526316,.408425137129004
100229,1,101212,12105,12,3,2,S,1,1,1,1,2,2,2,2,2,2,1,1,1,2,2,1, , ,1,3,2,2,64,6,2,1,4,1,2, ,2,33850,2,2,1,.235153866831851
100242,1,101212,37081,37,3,3,U,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1, , ,2,1,2,1,53,3,2,4,7,1,3,1,2,27262,2,2,4.47368421052632,1.05200414108986
100243,1,101212,21111,21,3,4,U,1,1,1,2,2,2,2,2,2,1,2,1,1,2,2,1, , ,2,3,1,1,58,4,2,1,99,1,1, ,1,40272,2,2,4,.940615467327404
100247,1,101212,36085,36,1,5,U,1,1,1,1,2,2,2,1,2,1,2,1,2,2,1,1, , ,2,1,2,1,59,5,2,1,9,1,3,1,2,10309,2,2,5.78947368421053,1.36141712376335
100251,1,101212,18053,18,2,2,R,1,2,2,2, , , , , , , , , , , ,1, , ,3,1,2,2,70,3,2,1,6,1,1, ,2,46953,2,2,3.26315789473684,.76734419703025
100252,1,101212,42003,42,1,4,S,1,1,1,2,2,2,2,2,2,2,2,1,2,2,2,1, , ,2,3,2,2,74,3,2,1,2,1,1, ,2,15202,2,2,3.31578947368421,.77972071633719
100257,1,101212,26125,26,2,4,U,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1, , ,2,3,2,1,72,5,2,2,99,1,9,9,9,48075,2,2,4.31578947368421,1.01487458316904
100267,1,101212,34027,34,1,4,S,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1, ,2,3,2,1,61,6,2,1,99,1,2, ,3,07885,1,2,5.52631578947368,1.29953452722865
100273,1,101212,45039,45,3,1,S,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1, , ,2,1,1,1,42,5,2,4,7,1,9,9,2,29180,2,2,3.05263157894737,.717838119802493
100275,1,101212,21197,21,3,1,R,3,2,2,2, , , , , , , , , , , ,1, , ,3,3,2,2,69,1,2,1,4,1,2, ,3,40380,2,2,5.05263157894737,1.18814585346619
100286,1,101212,51073,51,3,2,S,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,1, , ,3,3,2,2,50,5,2,1,6,1,2, ,3,23061,2,2,4.10526315789474,.965368505941283
100288,1,101412,12095,12,3,4,S,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1, , ,3,1,2,1,58,8,1,1,7,1,3,2,4,34787,2,2,3.8421052631579,.903485909406585
100292,1,101212,5127,5,3,1,R,1,2,2,2, , , , , , , , , , , ,1, , ,2,3,2,2,64,4,2,1,4,1,3,9,2,72958,2,2,2.10526315789474,.495060772277581
100294,1,101212,26125,26,2,4,S,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,1, , ,2,1,1,1,99,8,2,1,7,1,3,9,3,48357,2,2,2.21052631578947,.51981381089146
100315,1,101212,29183,29,2,3,S,1,1,1,2,1,2,2,2,2,2,1,2,2,2,2,1, , ,1,3,2,2,70,6,2,1,3,1,3,2,3,63304,2,2,1,.235153866831851
100328,1,101212,34009,34,1,3,S,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1, , ,2,1,2,2,67,3,2,1,7,1,2, ,4,08204,2,2,3.10526315789474,.730214639109432
100333,1,101212,1101,1,3,2,U,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,1, , ,2,2,2,1,62,5,2,1,6,1,1, ,2,36121,2,2,4,.940615467327404
100336,1,101212,48453,48,3,4,U,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1, , ,2,3,2,2,72,8,2,1,99,1,2, ,3,78749,2,2,1.42105263157895,.334166021287367
100339,1,101212,36055,36,1,4,S,1,1,2,2,2,2,2,1,1,2,2,1,1,2,2,1, , ,1,2,2,2,47,4,2,1,2,1,3,9,8,14616,2,2,2.15789473684211,.50743729158452
100341,1,101212,47157,47,3,4,S,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1, , ,2,1,2,2,43,3,2,1,7,1,1, ,2,38028,2,2,5.94736842105263,1.39854668168417
100348,1,101412,17179,17,2,2,U,3,1,1,2,2,2,2,2,2,2,2,2,1,2,2,1, , ,2,1,2,2,55,3,2,1,6,3,1, ,3,61755,2,2,3.89473684210526,.915862428713525
100350,1,101212,21067,21,3,4,U,9,1,1,2,1,1,2,1,1,1,2,1,2,2,1,1, , ,1,1,2,2,64,6,2,1,5,1,3,2,4,40515,2,2,1,.235153866831851
100352,1,101212,17031,17,2,5,S,3,1,1,1,2,2,2,1,2,2,1,2,1,2,2,1, , ,2,2,1,2,40,7,2,1,8,1,1, ,2,60005,2,2,4.47368421052632,1.05200414108986
100357,1,101212,12099,12,3,3,S,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1, , ,1,3,2,2,90,3,2,1,4,1,2, ,4,33446,2,2,1.36842105263158,.321789501980428
100363,1,101412,29071,29,2,2,S,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1, , ,2,3,1,1,41,3,2,1,3,3,3,1,3,63080,2,2,5.63157894736842,1.32428756584253
100364,1,101212,48201,48,3,5,U,3,1,1,1,1,1,2,1,1,1,2,2,1,2,1,1, , ,2,2,2,1,25,8,2,5,7,1,3,2,4,77042,2,2,3.52631578947368,.829226793564948
100365,1,101212,39173,39,2,2,S,1,1,1,1,1,1,2,2,2,2,1,2,1,2,2,1, , ,2,2,1,2,26,5,1,1,2,1,2, ,5,43465,2,2,12.5789473684211,2.95798811435855
100370,1,101212,45007,45,3,2,S,1,2,2,2, , , , , , , , , , , ,2,2, ,1,3,2,2,78,2,2,1,99,2,1, ,3,29625,1,1,5.36842105263158,1.26240496930783
100381,1,101212,24005,24,3,4,S,1,2,2,2, , , , , , , , , , , ,2,2, ,1,3,2,2,78,6,2,1,3,1,3,1,3,21228,1,1,1.26315789473684,.297036463366549
100388,1,101212,17007,17,2,2,S,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1, , ,1,2,2,2,61,5,2,1,99,1,1, ,2,61008,2,2,1.42105263157895,.334166021287367
100391,1,101212,55009,55,2,3,U,1,1,1,2,1,1,1,1,2,1,2,2,2,2,1,1, , ,2,3,1,1,62,6,2,1,1,1,3,2,2,54301,2,2,2.52631578947368,.594072926733097
100400,1,101212,27041,27,2,1,R,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1, , ,2,1,2,1,62,5,2,1,99,1,3,1,2,56308,2,2,3.21052631578947,.754967677723311
100401,1,101212,29047,29,2,3,U,4,2,2,2, , , , , , , , , , , ,1, , ,1,3,2,1,60,4,2,9,3,1,4,9,3,64157,2,2,2.63157894736842,.618825965346976
100403,1,101212,55133,55,2,3,U,1,1,1,1,2,1,2,2,2,1,2,2,2,2,2,1, , ,2,3,2,2,64,3,2,1,6,1,1, ,2,53186,2,2,3.68421052631579,.866356351485767
100406,1,101212,51005,51,3,1,R,1,2,2,2, , , , , , , , , , , ,2,2, ,1,3,2,2,61,3,2,1,1,1,2, ,3,24422,1,1,2.52631578947368,.594072926733097
100409,1,101212,45041,45,3,2,S,1,2,2,2, , , , , , , , , , , ,1, , ,1,3,2,1,79,8,2,1,6,1,3,2,3,29501,2,2,1,.235153866831851
100413,1,101212,48201,48,3,5,S,3,1,1,1,2,1,2,2,2,2,2,2,2,2,2,1, , ,4,3,1,2,55,4,2,1,6,1,3,2,2,77571,2,2,3.78947368421053,.891109390099646
100414,1,101312,27079,27,2,1,R,1,1,1,2,1,9,9,1,1,2,1,2,2,2,2,2,1, ,2,2,2,2,99,4,2,1,3,1,9,9,1,56028,1,2,5,1.17576933415925
100416,1,101212,12089,12,3,2,S,4,2,2,2, , , , , , , , , , , ,2,2, ,2,3,2,1,66,8,2,5,99,1,3,1,1,32034,1,1,4.10526315789474,.965368505941283
100417,1,101212,12005,12,3,2,S,1,1,1,2,1,1,8,1,1,1,1,2,1,2,1,1, , ,2,3,1,1,47,4,1,4,6,3,3,1,1,32405,2,2,4.68421052631579,1.10151021831762
100418,1,101212,54039,54,3,2,S,3,2,2,2, , , , , , , , , , , ,1, , ,2,3,2,2,71,2,2,1,4,3,3,2,8,25202,2,2,6.10526315789474,1.43567623960499
100420,1,101212,21111,21,3,4,U,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1, ,2,2,2,1,70,3,2,1,5,1,2, ,5,40219,1,2,6.26315789473684,1.4728057975258
100422,1,101212,25003,25,1,2,U,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,1, , ,2,1,1,2,42,6,2,1,7,1,2, ,4,01201,2,2,3.8421052631579,.903485909406585
100425,1,101412,1071,1,3,1,R,1,2,2,2, , , , , , , , , , , ,1, , ,2,3,1,1,43,3,2,1,2,1,3,9,3,35966,2,2,4.21052631578947,.990121544555162
100432,1,101212,27007,27,2,1,R,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1, , ,1,1,2,2,65,5,2,1,2,1,3,1,3,56601,2,2,1,.235153866831851
100437,1,101212,36045,36,1,1,R,3,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1, , ,1,3,2,2,54,3,2,1,2,2,2, ,2,13622,2,2,2.57894736842105,.606449446040037
100439,1,101212,34023,34,1,5,S,1,1,1,1,1,1,2,1,2,1,2,2,2,2,2,1, , ,2,1,2,2,45,4,2,1,8,1,3,2,3,08831,2,2,5.52631578947368,1.29953452722865
100444,1,101212,36073,36,1,2,S,1,1,1,2,2,2,2,2,1,2,2,1,1,2,2,1, , ,1,3,2,2,73,3,2,1,99,1,1, ,2,14477,2,2,1.63157894736842,.383672098515125
100448,1,101212,17119,17,2,3,S,1,1,1,1,2,1,2,2,1,2,2,2,1,2,1,1, , ,1,1,2,2,51,5,2,1,7,1,1, ,4,62040,2,2,1.84210526315789,.433178175742883
100472,1,101212,36061,36,1,5,U,1,1,1,1,1,1,2,2,1,2,1,1,2,2,2,1, , ,2,2,1,2,60,8,2,1,9,1,2, ,4,10023,2,2,2.68421052631579,.631202484653916
100474,1,101212,1121,1,3,2,R,9,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1, , ,1,3,2,1,77,6,2,1,4,1,1, ,2,35044,2,2,1,.235153866831851
100477,1,101412,27049,27,2,1,R,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,1, , ,1,2,2,2,67,8,2,1,3,1,2, ,3,55066,2,2,1,.235153866831851
100479,1,101212,27085,27,2,1,R,3,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1, , ,2,1,2,2,53,4,2,1,99,1,3,1,2,55370,2,2,3.05263157894737,.717838119802493
100481,1,101212,42017,42,1,4,S,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1, , ,2,3,2,2,29,3,2,1,5,3,4,2,4,19047,2,2,6.31578947368421,1.48518231683274
100488,1,101212,48209,48,3,2,S,3,1,1,1,2,1,1,2,2,1,2,2,2,2,2,1, , ,2,3,2,1,77,6,2,1,7,1,3,1,2,78676,2,2,1.73684210526316,.408425137129004
100492,1,101212,12121,12,3,1,R,1,1,1,9,1,9,1,1,1,2,2,1,2,2,2,1, , ,2,3,2,1,88,3,2,1,99,1,4,2,3,32060,2,2,2.57894736842105,.606449446040037
100493,1,101212,9011,9,1,3,S,1,1,1,2,2,2,1,1,1,1,1,1,2,2,1,1, , ,2,3,2,2,53,4,2,1,6,1,2, ,3,06385,2,2,4.05263157894737,.952991986634343
100497,1,101212,18123,18,2,1,R,3,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1, , ,3,1,2,2,44,5,2,1,4,1,3,9,4,47520,2,2,3.31578947368421,.77972071633719
100500,1,101412,22055,22,3,3,U,1,2,2,2, , , , , , , , , , , ,1, , ,3,1,2,2,53,4,2,2,2,1,2, ,2,70506,2,2,5.89473684210526,1.38617016237723
100502,1,101212,5061,5,3,1,R,1,1,1,1,2,2,2,2,1,2,2,1,2,2,2,1, , ,2,3,2,2,72,8,2,1,5,1,3,1,2,71852,2,2,1.10526315789474,.25990690544573
100503,1,101412,40049,40,3,1,R,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1, , ,1,3,2,2,77,3,2,1,1,1,1, ,2,74872,2,2,1.10526315789474,.25990690544573
100511,1,101212,39119,39,2,2,R,3,2,2,2, , , , , , , , , , , ,2,2, ,2,3,2,1,69,3,2,1,5,1,3,9,2,43701,1,1,7.94736842105263,1.86885441534787
100512,1,101212,5119,5,3,3,S,1,2,2,2, , , , , , , , , , , ,2,1, ,2,3,2,2,78,5,2,1,99,1,3,9,8,72206,1,2,3.73684210526316,.878732870792706
100517,1,101312,48045,48,3,1,R,4,2,2,2, , , , , , , , , , , ,1, , ,1,3,2,2,81,4,2,1,2,1,3,9,3,79257,2,2,1,.235153866831851
100522,1,101212,12101,12,3,3,S,1,1,1,2,1,1,1,1,2,1,1,1,2,2,2,2,1, ,2,1,2,1,73,6,2,1,6,1,1, ,2,34655,1,2,3.10526315789474,.730214639109432
100523,1,101212,55133,55,2,3,S,1,1,1,1,1,1,2,2,1,1,1,1,2,2,1,1, , ,3,1,2,1,57,5,2,1,7,2,5,1,2,53122,2,2,4.15789473684211,.977745025248223
100525,1,101212,36001,36,1,3,S,1,2,2,2, , , , , , , , , , , ,2,2, ,2,3,2,1,78,5,2,1,99,1,4,2,8,12203,1,1,6.63157894736842,1.55944143267438
100528,1,101212,48309,48,3,2,U,1,2,2,2, , , , , , , , , , , ,1, , ,1,3,2,2,95,3,2,1,2,1,3,2,3,76706,2,2,1.47368421052632,.346542540594307
100531,1,101312,40027,40,3,3,S,1,2,2,2, , , , , , , , , , , ,2,2, ,1,3,2,1,75,3,2,1,1,1,2, ,9,73051,1,1,2.73684210526316,.643579003960855
100535,1,101212,42017,42,1,4,S,1,1,1,2,2,2,2,2,2,2,2,1,2,2,2,1, , ,1,2,2,2,69,8,2,1,4,1,2, ,3,18951,2,2,1,.235153866831851
100544,1,101212,40027,40,3,3,U,1,1,1,1,1,2,2,1,1,1,2,2,1,2,2,1, , ,2,1,1,1,37,6,2,1,6,1,3,1,2,73160,2,2,3.10526315789474,.730214639109432
100547,1,101212,21087,21,3,1,R,3,2,1,1,2,2,2,2,2,2,2,2,2,2,2,9,2, ,1,3,2,2,96,3,2,1,2,1,1, ,8,42743,2,2,1.10526315789474,.25990690544573
100552,1,101212,13067,13,3,4,S,3,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1, , ,2,3,1,2,47,4,2,9,8,1,1, ,2,30152,2,2,5.21052631578947,1.22527541138701
100556,1,101212,48215,48,3,3,U,1,1,1,1,1,1,2,2,2,1,2,1,1,2,2,1, , ,2,3,2,2,59,8,2,1,8,1,1, ,1,78539,2,2,1.73684210526316,.408425137129004
100564,1,101412,37199,37,3,1,R,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2, ,4,3,2,1,25,5,2,1,3,1,3,9,3,28714,1,1,12.5789473684211,2.95798811435855
100568,1,101212,5051,5,3,2,S,1,2,2,2, , , , , , , , , , , ,1, , ,1,2,2,2,76,4,2,1,2,1,3,1,2,71909,2,2,1.05263157894737,.24753038613879
100569,1,101212,37087,37,3,1,S,3,2,2,2, , , , , , , , , , , ,2,1, ,2,3,2,2,89,3,2,1,99,1,2, ,2,28786,1,2,4.21052631578947,.990121544555162
100576,1,101212,5141,5,3,1,R,1,2,2,2, , , , , , , , , , , ,1, , ,2,3,2,1,70,4,2,1,4,1,3,1,1,72031,2,2,2.10526315789474,.495060772277581
100578,1,101212,36059,36,1,5,S,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,1, , ,3,1,2,2,52,5,2,1,6,1,3,1,2,11758,2,2,5.94736842105263,1.39854668168417
100579,1,101212,37125,37,3,2,R,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1, , ,1,3,2,2,72,6,2,1,9,1,3,2,3,28387,2,2,1,.235153866831851
100587,1,101212,1033,1,3,1,S,1,1,1,2,2,1,2,2,2,2,1,2,1,2,2,1, , ,4,1,2,1,40,8,1,1,6,1,3,1,3,35661,2,2,3.78947368421053,.891109390099646
100588,1,101412,27141,27,2,2,S,1,1,1,2,1,2,2,2,2,1,1,1,1,2,1,1, , ,1,1,1,1,52,6,2,1,7,1,3,1,9,56304,2,2,1.47368421052632,.346542540594307
100592,1,101212,48285,48,3,1,R,1,1,2,2,1,1,1,2,1,1,2,2,2,2,2,2,2, ,1,3,2,1,54,2,2,5,4,1,1, ,1,77995,1,1,6.52631578947368,1.5346883940605
100594,1,101412,9001,9,1,4,S,1,1,1,2,1,2,2,1,1,2,2,1,2,2,2,1, , ,2,2,2,1,68,6,2,9,7,1,3,1,3,06484,2,2,2.73684210526316,.643579003960855
100596,1,101212,47009,47,3,2,S,1,2,2,2, , , , , , , , , , , ,2,2, ,1,3,2,2,86,7,2,1,99,1,1, ,2,37803,1,1,1.26315789473684,.297036463366549
100597,1,101212,48029,48,3,4,U,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1, , ,4,3,2,2,22,3,1,6,99,1,1, ,1,78023,2,2,4.26315789473684,1.0024980638621
100604,1,101312,48441,48,3,2,U,3,1,1,1,1,1,2,1,1,1,2,2,2,2,2,1, , ,2,1,1,2,44,3,2,2,5,1,3,2,3,79606,2,2,9.15789473684211,2.15351435940748
100610,1,101212,55133,55,2,3,S,3,1,1,2,2,2,2,2,2,2,1,2,2,2,2,1, , ,2,2,1,2,32,6,2,1,9,1,1, ,9,53066,2,2,3.89473684210526,.915862428713525
100615,1,101212,49035,49,4,4,S,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1, , ,2,3,2,2,61,6,2,1,8,1,3,1,2,84092,2,2,2.21052631578947,.51981381089146
100621,1,101212,51059,51,3,5,S,1,1,1,2,2,2,1,1,1,2,2,2,2,2,2,1, , ,4,1,2,2,56,6,2,1,7,1,3,9,3,20121,2,2,2.52631578947368,.594072926733097
100630,1,101212,49035,49,4,4,U,1,2,1,2,2,1,1,2,2,1,2,2,2,2,2,2,1, ,2,3,2,2,72,3,2,1,6,1,1, ,1,84109,1,2,6.52631578947368,1.5346883940605
100633,1,101212,48029,48,3,4,U,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1, , ,2,3,2,1,60,4,2,1,6,1,2, ,3,78221,2,2,4,.940615467327404
100634,1,101212,29037,29,2,2,S,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,1, , ,2,3,2,2,57,4,2,1,2,1,2, ,3,64012,2,2,2.8421052631579,.668332042574734
100639,1,101212,27003,27,2,3,S,1,2,2,2, , , , , , , , , , , ,2,2, ,1,3,2,2,77,4,2,1,6,1,2, ,3,55448,1,1,1.84210526315789,.433178175742883
100645,1,101212,17031,17,2,5,S,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1, ,1,3,2,2,89,6,2,1,9,1,9,2,4,60093,1,2,1.36842105263158,.321789501980428
100646,1,101212,1073,1,3,3,S,1,2,2,2, , , , , , , , , , , ,1, , ,2,3,2,2,76,3,2,1,4,1,2, ,3,35005,2,2,2.73684210526316,.643579003960855
100657,1,101212,17019,17,2,2,U,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1, , ,2,2,2,2,65,3,2,1,6,1,1, ,1,61802,2,2,3.05263157894737,.717838119802493
100660,1,101212,12057,12,3,4,S,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,1, , ,1,1,2,2,53,3,2,1,5,1,3,2,3,33624,2,2,2.94736842105263,.693085081188613
100672,1,101212,48375,48,3,2,U,1,1,1,2,1,1,1,1,1,1,1,2,2,2,2,1, , ,1,3,2,2,72,4,2,1,4,1,1, ,2,79102,2,2,1.05263157894737,.24753038613879
