CaseID,weight1,weight2,tm_start,tm_finish,duration,XTESS089,XPPRACEM,XPARTY7,XIDEO,XREL1,XREL2,Block_Order_First,Block_Order_Second,Image_Shown,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,PPAGE,ppagecat,ppagect4,PPEDUC,PPEDUCAT,PPETHM,PPGENDER,PPHHHEAD,PPHHSIZE,PPHOUSE,PPINCIMP,PPMARIT,PPMSACAT,PPREG4,ppreg9,PPRENT,PPSTATEN,PPT01,PPT25,PPT612,PPT1317,PPT18OV,PPWORK,PPNET
119,.03,.16,10/28/2011,10/28/2011,1,17,4,5,3,3,2,1,2,17,10,6,10,9,6,5,10,8,3,4,33,2,2,12,4,3,2,0,3,2,15,5,1,3,5,1,53,0,0,0,0,3,4,1
120,.82,.32,10/28/2011,10/28/2011,1,8,1,3,4,2,2,1,2,8,3,7,9,5,3,7,10,5,3,1,70,6,4,14,4,1,1,0,2,1,11,1,1,3,5,1,57,0,0,0,0,2,5,1
121,1.29,.5,10/28/2011,10/28/2011,1,20,1,5,4,13, ,2,1,20,2,4,6,6,2,4,6,6,5,1,54,4,3,12,4,1,2,1,2,1,13,1,0,1,1,1,11,0,0,0,0,2,1,1
122,.08,.42,10/28/2011,10/28/2011,3,20,4,6,2,8,4,2,1,20,4,4,4,4,1,1,1,1,4,5,34,2,2,13,4,3,2,0,2,3,9,1,1,3,5,1,59,0,0,0,0,2,4,1
123,.01,.07,10/28/2011,10/28/2011,4,17,4,6,4,13, ,2,1,17,3,7,9,6,4,6,8,7,3,2,24,1,1,12,4,3,2,1,1,3,16,5,1,2,3,2,35,0,0,0,0,1,1,1
124,1.06,.41,10/28/2011,10/28/2011,1,17,1,1,5,3,5,2,1,17,4,5,8,4,4,5,8,6,3,1,54,4,3,9,2,1,2,0,2,5,16,1,0,3,7,1,72,0,0,0,0,2,1,0
125,.98,2.04,10/28/2011,10/28/2011,1,6,2,7,6,11,3,1,2,6,4,4,4,4,3,4,5,2,4,4,28,2,1,10,3,2,1,0,10,1,13,6,1,3,5,2,59,0,1,3,0,6,1,1
126,.09,.15,10/28/2011,10/28/2011,2,1,1,6,2,11,1,1,2,1,4,2,4,2,2,2,2,2,2,3,24,1,1,9,2,4,1,1,2,3,6,1,1,3,7,2,74,0,0,0,0,2,1,1
127,.07,.36,10/28/2011,10/28/2011,1,17,4,3,5,13, ,1,2,17,4,4,8,6,5,2,8,6,3,2,72,6,4,11,3,3,2,1,1,1,7,2,1,4,9,1,93,0,0,0,0,1,5,1
128,.56,.96,10/28/2011,10/28/2011,1,16,1,1,7,11,2,2,1,16,4,10,10,10,4,10,10,8,2,3,48,4,3,11,3,4,2,1,1,3,9,3,1,3,5,2,59,0,0,0,0,1,1,1
129,4.03,1.58,10/28/2011,10/28/2011,1,3,1,1,4,1,5,2,1,3,6,8,10,8,4,10,10,8,4,4,59,5,3,10,3,1,1,1,2,4,10,1,1,3,5,1,56,0,0,0,0,2,1,1
130,.18,.38,10/28/2011,10/28/2011,1,22,2,7,3,11,4,1,2,22,5,5,9,8,2,4,5,5,2,2,24,1,1,10,3,2,2,0,2,4,2,6,1,4,9,2,93,0,0,0,0,2,4,0
131,.55,.93,10/28/2011,10/28/2011,8,19,1,6,5,3,2,2,1,19,2,10,4,10,2,10,10,4,3,3,39,3,2,9,2,4,2,1,5,4,7,1,1,4,9,1,93,0,0,3,0,2,1,0
132,.21,1.09,10/28/2011,10/30/2011,2725,20,4,5,4,13, ,2,1,20,6,5,6,6,4,4,4,4,3,3,47,4,3,14,4,3,2,1,1,2,18,3,1,1,2,1,21,0,0,0,0,1,1,1
133,1.77,.69,10/28/2011,10/28/2011,1,7,1,3,6,1,2,2,1,7,0,6,7,3,4,8,10,5,3,3,65,6,4,10,3,1,1,1,2,1,7,1,1,2,4,1,43,0,0,0,0,2,5,1
134,2.14,.84,10/28/2011,10/28/2011,1,22,1,5,3,11,6,1,2,22,10,10,10,10,9,9,9,9,5,3,58,5,3,9,2,1,2,1,2,3,8,1,1,1,2,1,21,0,0,0,0,2,5,1
135,.37,.14,10/28/2011,10/28/2011,2,4,1,3,5,10,1,1,2,4,2,4,6,4,2,4,10,4,3,3,62,5,4,14,4,1,1,1,3,1,14,1,0,3,5,1,59,0,0,0,0,3,1,1
136,.12,.21,10/28/2011,10/28/2011,2,9,1,2,5,3,4,2,1,9,4,6,6,8,7,6,6,4,3,2,54,4,3,10,3,4,1,0,4,1,11,5,1,3,7,1,74,0,0,0,0,4,6,1
137,6.5,2.55,10/28/2011,10/28/2011,1,5,1,3,4,2,2,1,2,5,4,5,4,8,0,0,0,0,4,4,55,5,3,9,2,1,1,1,4,1,8,1,1,2,3,1,33,0,0,1,1,2,1,0
138,1.2,.47,10/28/2011,10/28/2011,1,15,1,5,3,13, ,1,2,15,4,4,7,4,4,4,7,4,5,1,78,7,4,10,3,1,2,1,2,1,16,1,1,3,5,1,56,0,0,0,0,2,5,1
139,1.64,.64,10/28/2011,10/28/2011,1,19,1,1,6,1,2,2,1,19,4,6,9,6,5,4,8,5,4,4,54,4,3,9,2,1,2,1,4,1,16,1,1,4,8,1,84,0,0,1,1,2,2,1
140,2.76,1.08,10/28/2011,10/28/2011,2,21,1,5,4,2,4,2,1,21,2,2,5,4,2,3,6,4,2,2,28,2,1,12,4,1,2,0,3,1,10,1,1,3,5,3,54,1,0,0,0,2,2,1
141,.02,.08,10/28/2011,10/28/2011,2,14,4,3,4,3,2,2,1,14,5,6,6,4,5,7,7,7,2,1,22,1,1,12,4,3,2,0,3,1,1,5,1,3,5,1,54,0,0,0,0,3,1,1
142,.09,.45,10/28/2011,10/28/2011,2,24,4,7,3,3,4,1,2,24,6,2,8,4,7,4,8,5,3,4,19,1,1,9,2,3,2,0,4,3,11,5,1,4,9,2,93,0,0,1,0,3,4,1
143,1.9,3.95,10/28/2011,10/28/2011,1,5,2,7,2,13, ,1,2,5,3,7,9,8,3,7,8,8,3,3,27,2,1,12,4,2,1,1,2,2,15,6,1,1,2,3,23,0,0,0,0,2,1,1
144,.43,.74,10/28/2011,10/28/2011,1,20,1,6,3,3,2,1,2,20,4,5,7,6,6,8,10,6,1,1,64,5,4,9,2,4,2,1,9,1,9,1,1,4,9,1,93,0,0,1,2,6,6,1
145,.17,.88,10/28/2011,10/28/2011,2,19,4,6,2,13, ,1,2,19,2,6,5,6,2,6,6,6,2,1,42,3,2,13,4,3,2,1,1,1,13,5,1,3,5,1,57,0,0,0,0,1,2,1
146,.15,.79,10/28/2011,10/28/2011,11,18,4,2,5,11,4,2,1,18,1,2,8,4,1,3,8,3,5,3,45,4,3,12,4,3,2,1,5,2,15,1,1,4,9,1,95,0,1,0,0,4,2,1
147,1.27,.5,10/28/2011,10/28/2011,2,2,1,2,6,11,6,2,1,2,1,3,4,2,2,3,6,3,3,1,30,2,2,11,3,1,1,1,1,1,9,5,1,2,4,1,42,0,0,0,0,1,1,1
148,.11,.19,10/28/2011,10/28/2011,2,1,1,7,4,11,4,1,2,1,3,6,6,5,3,6,6,6,4,1,39,3,2,10,3,4,1,1,6,3,12,1,1,4,9,2,93,0,1,0,1,4,1,1
149,.23,.39,10/28/2011,10/28/2011,1,10,1,1,6,3,2,2,1,10,1,1,4,2,2,2,3,3,3,2,53,4,3,12,4,4,1,1,6,1,17,1,1,1,2,1,23,0,1,2,1,2,1,1
150,.3,1.56,10/28/2011,10/28/2011,7,4,4,5,4,8,5,2,1,4,8,8,10,10,6,8,10,8,4,3,47,4,3,14,4,3,1,1,3,3,14,1,1,4,9,2,93,0,0,0,1,2,4,1
151,3.52,1.38,10/28/2011,10/28/2011,2,17,1,2,5,4,2,1,2,17,3,3,6,3,2,3,5,3,4,1,29,2,1,12,4,1,2,1,6,1,16,1,1,2,4,1,43,1,2,1,0,2,7,1
152,.01,.07,10/28/2011,10/31/2011,4400,18,4,6,2,13, ,1,2,18,9,7,7,4,8,6,6,6,2,2,24,1,1,12,4,3,2,1,2,3,12,6,1,4,9,2,93,0,0,0,0,2,2,1
153,.08,.43,10/28/2011,10/28/2011,2,16,4,6,4,12,3,2,1,16,3,3,8,3,4,5,9,6,5,5,66,6,4,13,4,3,2,1,2,1,15,1,1,4,9,1,93,0,0,0,0,2,5,1
154,.66,1.38,10/28/2011,10/28/2011,3,20,2,6,4,1,3,1,2,20,2,4,4,3,3,4,4,2,4,1,62,5,4,11,3,2,2,1,2,1,18,1,1,2,4,1,41,0,0,0,0,2,2,1
155,.67,3.5,10/28/2011,10/28/2011,0,19,4,6,3,13, ,2,1,19,6,4,4,6,4,6,5,7,2,3,67,6,4,5,1,3,2,0,1,1,12,1,1,3,5,1,56,0,0,0,0,1,5,0
156,.08,.44,10/28/2011,10/28/2011,76,2,4,6,5,13, ,2,1,2,1,5,4,5,1,6,4,4,4,2,48,4,3,12,4,3,1,1,4,1,19,1,1,4,9,1,93,0,1,1,0,2,1,1
157,.99,1.68,10/28/2011,10/28/2011,1,10,1,2,4,3,2,2,1,10,3,3,3,3,4,4,4,4,1,1,31,2,2,9,2,4,1,1,3,3,5,1,1,2,4,2,41,0,0,1,0,2,1,1
158,.03,.14,10/28/2011,10/28/2011,0,22,4,7,2,8,5,2,1,22,2,3,3,2,0,3,3,3,3,2,31,2,2,12,4,3,2,0,2,1,13,5,1,4,9,3,93,0,0,0,0,2,4,1
159,.08,.42,10/28/2011,10/28/2011,1,13,4,3,4,3,4,2,1,13,2,10,10,2,4,6,10,4,5,1,27,2,1,12,4,3,2,1,1,3,14,5,1,4,8,2,84,0,0,0,0,1,1,1
160,.85,.33,10/28/2011,10/28/2011,1,22,1,4,7,11,1,2,1,22,2,6,10,10,2,8,10,10,4,3,48,4,3,11,3,1,2,0,5,1,13,4,0,1,2,1,23,0,0,1,0,4,6,1
161,.13,.66,10/28/2011,10/28/2011,1,10,4,3,5,2,2,1,2,10,3,3,5,4,3,3,4,4,3,5,36,3,2,14,4,3,1,1,4,1,17,1,1,3,5,1,56,0,2,0,0,2,1,1
162,.12,.62,10/28/2011,10/28/2011,24,1,4,6,4,11,5,1,2,1,3,3,10,8,8,7,10,9,3,3,38,3,2,12,4,3,1,1,4,1,11,1,1,3,5,1,59,1,1,0,0,2,1,1
163,.37,.77,10/28/2011,10/28/2011,2,19,2,7,4,1,2,1,2,19,0,2,6,2,0,2,8,2,1,1,33,2,2,10,3,2,2,1,2,3,11,1,1,3,5,2,54,0,0,0,0,2,1,1
164,.1,.54,10/28/2011,10/28/2011,2,10,4,1,6,1,2,1,2,10,8,8,10,9,8,8,9,8,4,3,66,6,4,13,4,3,1,1,2,1,13,1,1,4,9,1,93,0,0,0,0,2,5,1
165,4.98,1.95,10/28/2011,10/28/2011,2,22,1,2,2,1,4,1,2,22,1,6,8,6,2,4,7,6,5,3,55,5,3,4,1,1,2,1,2,3,5,1,0,1,2,2,23,0,0,0,0,2,1,1
166,.92,.36,10/28/2011,10/28/2011,97,8,1,3,4,13, ,1,2,8,3,4,6,5,2,3,3,1,3,1,39,3,2,10,3,1,1,1,4,1,11,1,1,1,2,1,23,0,0,2,0,2,1,1
167,.2,.42,10/28/2011,10/28/2011,1,8,2,7,3,11,4,2,1,8,5,6,8,8,5,5,8,4,1,1,57,5,3,10,3,2,1,1,2,1,12,1,1,3,6,1,63,0,0,0,0,2,2,1
168,1.48,2.51,10/28/2011,10/28/2011,1,8,6,7,2,3,5,1,2,8,5,6,6,5,4,4,4,4,3,2,42,3,2,11,3,4,1,0,2,3,11,6,1,1,2,2,21,0,0,0,0,2,1,1
169,.27,1.39,10/28/2011,10/28/2011,1,21,4,7,2,6,1,2,1,21,6,6,6,6,4,5,5,5,3,3,31,2,2,13,4,3,2,1,2,1,11,1,1,3,7,1,74,0,0,0,0,2,4,1
170,.09,.46,10/28/2011,10/28/2011,2,5,4,3,4,13, ,1,2,5,6,6,4,5,6,6,7,6,3,3,27,2,1,12,4,3,1,1,3,3,11,6,1,4,9,2,93,0,0,0,0,3,1,1
171,.09,.44,10/28/2011,10/28/2011,1,14,4,6,1,7,4,2,1,14,8,8,8,7,8,10,10,8,5,1,33,2,2,13,4,3,2,1,2,3,14,1,1,1,1,2,11,0,0,0,0,2,4,1
172,.22,.38,10/28/2011,10/28/2011,0,5,1,2,4,1,2,2,1,5,5,5,5,5,5,5,5,5,3,3,47,4,3,6,1,4,1,0,3,3,1,1,1,4,8,3,84,0,0,0,0,3,1,1
173,1.4,.55,10/28/2011,10/28/2011,1,3,1,6,3,13, ,2,1,3,5,6,6,4,4,5,6,4,2,1,55,5,3,12,4,1,1,1,3,1,16,1,1,2,3,1,35,0,0,0,1,2,1,1
174,.09,.46,10/28/2011,10/28/2011,0,8,4,6,2,6,3,2,1,8,5,5,5,5,2,4,6,4,3,2,30,2,2,11,3,3,1,1,2,3,3,6,1,3,5,1,58,0,0,0,0,2,1,1
175,.2,.42,10/28/2011,10/28/2011,1,12,2,3,5,13, ,1,2,12,2,2,3,3,3,6,5,4,3,2,69,6,4,3,1,2,1,0,1,4,1,5,1,1,2,3,22,0,0,0,0,1,6,0
176,.86,1.78,10/28/2011,10/28/2011,3,4,2,7,2,11,1,1,2,4,5,7,9,7,4,3,8,4,3,3,31,2,2,9,2,2,1,1,4,4,4,6,1,3,7,2,74,0,0,2,0,2,4,0
177,.29,.6,10/28/2011,10/28/2011,2,5,2,6,5,13, ,1,2,5,2,10,10,4,4,10,10,6,4,5,45,4,3,8,1,2,1,1,1,3,3,5,0,3,6,2,63,0,0,0,0,1,6,0
178,4.06,1.59,10/28/2011,10/28/2011,2,13,1,5,6,11,1,1,2,13,2,5,4,7,2,4,4,4,2,2,31,2,2,10,3,1,2,1,5,4,7,1,0,3,7,1,71,0,1,2,0,2,2,1
179,1.84,.72,10/28/2011,10/28/2011,2,10,1,3,6,11,2,2,1,10,2,4,8,3,2,4,8,4,4,3,56,5,3,9,2,1,1,1,2,1,16,1,1,2,3,1,33,0,0,0,0,2,1,1
180,1.9,.74,10/28/2011,10/28/2011,4,2,1,1,6,2,1,2,1,2,2,3,8,3,6,3,8,4,4,2,63,5,4,13,4,1,1,1,2,1,12,1,1,3,5,1,54,0,0,0,0,2,5,1
181,.78,1.32,10/28/2011,10/28/2011,1,7,1,5,7,11,6,2,1,7,2,4,6,4,0,0,0,0,2,3,57,5,3,8,1,4,1,0,4,4,4,4,1,4,9,1,93,0,0,0,0,4,7,1
182,3.03,1.19,10/28/2011,10/28/2011,2,9,1,5,5,3,6,2,1,9,4,5,7,5,4,4,6,5,3,3,34,2,2,11,3,1,1,1,4,3,8,1,1,1,2,2,21,1,1,0,0,2,4,1
183,.16,.27,10/28/2011,10/28/2011,2,12,1,4,5,13, ,1,2,12,5,5,5,5,5,5,5,5,3,1,55,5,3,10,3,4,1,1,2,1,13,1,1,2,3,1,35,0,0,0,0,2,1,1
184,.57,1.18,10/28/2011,10/28/2011,3,11,2,7,2,1,3,1,2,11,8,10,10,10,4,4,4,4,1,1,65,6,4,9,2,2,1,1,1,3,3,2,1,2,3,2,31,0,0,0,0,1,5,1
185,.09,.46,10/28/2011,10/28/2011,1,13,4,5,4,13, ,1,2,13,3,5,6,4,3,4,7,5,3,2,59,5,3,12,4,3,2,1,2,1,17,1,1,4,8,1,86,0,0,0,0,2,1,1
186,8.02,3.14,10/28/2011,10/28/2011,1,7,1,6,2,12,6,1,2,7,2,3,4,4,2,3,5,4,3,2,18,1,1,7,1,1,1,0,5,1,9,5,1,1,2,2,21,0,0,0,0,5,7,1
187,2.81,1.1,10/28/2011,10/28/2011,2,10,1,2,6,1,1,1,2,10,3,5,8,6,3,7,-1,6,4,2,46,4,3,13,4,1,1,1,4,1,16,1,1,2,3,1,33,0,1,0,1,2,1,1
188,.09,.45,10/28/2011,10/28/2011,1,16,4,6,5,11,4,1,2,16,4,4,5,6,4,4,5,6,4,2,35,3,2,12,4,3,2,1,3,1,13,1,1,3,5,1,59,1,0,0,0,2,1,1
189,.42,.72,10/28/2011,10/28/2011,0,2,1,5,4,3,2,2,1,2,7,8,8,7,8,-1,9,8,3,3,34,2,2,9,2,4,1,0,6,3,8,1,1,4,8,2,86,0,1,1,2,2,1,1
190,2.01,.79,10/28/2011,10/28/2011,1,18,1,3,4,11,2,2,1,18,8,1,10,5,7,2,10,6,3,3,47,4,3,10,3,1,2,1,2,1,8,1,1,3,5,2,56,0,0,0,0,2,1,1
191,1.26,.49,10/28/2011,10/28/2011,1,19,1,5,2,3,4,2,1,19,2,2,9,4,5,3,8,5,4,1,58,5,3,13,4,1,2,1,2,1,17,1,1,4,9,1,93,0,0,0,0,2,5,1
192,1.45,.57,10/28/2011,10/28/2011,1,20,1,3,4,13, ,1,2,20,2,4,4,4,2,4,6,4,3,3,59,5,3,9,2,1,2,1,2,1,16,1,1,4,8,1,87,0,0,0,0,2,1,1
193,.03,.15,10/28/2011,10/28/2011,12,19,4,1,5,11,1,2,1,19,1,1,4,4,4,0,4,2,2,1,35,3,2,12,4,3,2,1,5,1,16,1,1,4,9,1,93,0,1,2,0,2,7,1
194,.18,.3,10/28/2011,10/28/2011,1,22,1,6,4,3,4,1,2,22,2,4,10,8,2,4,10,8,3,3,35,3,2,7,1,4,2,1,5,3,15,1,1,4,9,1,93,0,1,0,1,3,1,1
195,.06,.3,10/28/2011,10/28/2011,1,9,4,5,2,13, ,2,1,9,4,4,5,4,5,4,5,5,1,1,45,4,3,14,4,3,1,1,1,1,18,5,1,4,9,1,93,0,0,0,0,1,1,1
196,.77,.3,10/28/2011,10/28/2011,2,10,1,3,5,11,6,2,1,10,2,6,8,6,2,6,8,6,2,1,66,6,4,10,3,1,1,1,1,3,11,3,0,3,7,2,71,0,0,0,0,1,5,1
197,.7,1.46,10/28/2011,10/28/2011,1,23,2,5,2,1,4,1,2,23,3,4,6,5,6,6,8,1,2,3,22,1,1,5,1,2,2,1,8,1,3,5,1,3,5,2,59,0,0,0,2,6,4,1
198,.07,.38,10/28/2011,10/28/2011,2,17,4,2,5,2,4,2,1,17,3,6,9,5,4,7,9,6,4,3,61,5,4,12,4,3,2,1,1,1,14,2,1,4,8,1,88,0,0,0,0,1,5,1
199,3.23,1.27,10/28/2011,10/28/2011,2,14,1,7,2,13, ,2,1,14,3,3,6,2,3,3,6,2,3,3,46,4,3,13,4,1,2,1,4,1,18,1,1,2,4,1,43,0,0,0,0,4,1,1
200,1.2,.47,10/28/2011,10/28/2011,2,19,1,1,7,2,2,2,1,19,2,4,5,3,2,6,5,2,4,2,67,6,4,10,3,1,2,1,4,1,11,1,0,3,6,1,63,0,0,1,0,3,5,1
201,1.46,.57,10/28/2011,10/28/2011,1,22,1,1,6,3,2,1,2,22,2,6,4,6,2,5,6,6,4,2,65,6,4,12,4,1,2,1,2,1,15,1,0,2,3,1,34,0,0,0,0,2,5,1
202,.35,.74,10/28/2011,10/28/2011,2,19,2,7,4,1,4,1,2,19,2,6,10,8,2,6,10,6,2,3,59,5,3,11,3,2,2,1,1,2,9,5,1,1,2,1,23,0,0,0,0,1,3,0
203,1.44,.56,10/28/2011,10/28/2011,0,23,1,5,2,2,2,1,2,23,1,1,4,2,1,2,4,2,4,3,23,1,1,12,4,1,2,1,3,3,13,5,1,1,2,2,21,0,0,0,0,3,1,1
204,.02,.1,10/28/2011,10/31/2011,3961,9,4,6,2,13, ,2,1,9,4,4,8,7,2,2,6,3,2,3,63,5,4,12,4,3,1,1,2,1,15,1,1,4,9,1,93,0,0,0,0,2,6,1
205,.21,.44,10/28/2011,10/28/2011,1,5,2,5,5,12,2,1,2,5,3,4,8,4,3,4,9,4,4,3,56,5,3,12,4,2,1,1,3,1,16,1,1,4,9,1,93,0,0,0,1,2,1,1
206,.24,1.27,10/28/2011,10/28/2011,0,7,4,5,4,8,6,1,2,7,9,9,10,9,4,6,8,6,3,3,46,4,3,12,4,3,1,1,1,2,1,5,1,4,9,1,93,0,0,0,0,1,4,0
207,1.11,.43,10/28/2011,10/28/2011,0,17,1,3,5,2,2,1,2,17,6,6,6,6,8,8,8,8,5,5,70,6,4,10,3,1,2,1,2,1,12,1,1,3,5,1,59,0,0,0,0,2,5,1
208,.76,.3,10/28/2011,10/28/2011,2,6,1,7,3,13, ,1,2,6,2,4,10,8,2,4,10,8,4,2,70,6,4,12,4,1,1,1,2,1,14,1,1,3,5,1,52,0,0,0,0,2,5,1
211,.2,1.02,10/28/2011,10/28/2011,1,1,4,2,4,3,2,1,2,1,1,4,8,4,1,6,8,4,3,3,46,4,3,11,3,3,1,1,5,1,15,1,1,2,4,1,41,0,0,1,1,3,1,1
212,.07,.34,10/28/2011,10/28/2011,2,4,4,5,4,11,5,1,2,4,2,8,8,3,6,8,8,8,4,1,66,6,4,12,4,3,1,0,2,1,8,3,1,4,8,3,86,0,0,0,0,2,5,1
213,1.42,.56,10/28/2011,10/28/2011,1,8,1,2,6,4,2,1,2,8,2,5,6,4,4,6,6,5,5,1,60,5,4,13,4,1,1,1,1,1,13,3,1,4,8,1,87,0,0,0,0,1,1,0
214,2.71,1.06,10/28/2011,10/28/2011,2,18,1,7,2,3,3,2,1,18,1,2,5,3,2,2,8,6,3,3,72,6,4,9,2,1,2,1,1,2,7,3,1,4,8,1,84,0,0,0,0,1,5,1
215,.33,.56,10/28/2011,10/28/2011,6,8,2,6,5,11,4,2,1,8,0,5,10,1,2,5,10,2,3,2,18,1,1,6,1,4,1,0,8,3,7,5,1,3,5,2,58,1,0,1,0,6,4,0
216,.65,1.11,10/28/2011,10/28/2011,0,18,7,7,2,3,-1,1,2,18,8,5,10,6,7,5,10,8,4,3,50,4,3,10,3,4,2,1,3,1,11,1,1,4,9,1,92,0,0,0,0,3,4,1
217,1.42,.56,10/28/2011,10/28/2011,4,4,1,3,3,1,6,1,2,4,4,4,6,7,5,6,6,7,3,1,40,3,2,10,3,1,1,1,2,4,11,3,0,3,5,1,54,0,0,0,1,1,1,1
218,.25,1.29,10/28/2011,10/28/2011,1,12,4,5,4,2,4,1,2,12,5,2,3,4,4,2,1,2,3,3,21,1,1,10,3,3,1,0,4,1,14,5,1,2,4,1,46,0,0,0,0,4,1,1
219,1.11,.43,10/28/2011,10/28/2011,1,3,1,4,5,3,5,2,1,3,2,2,8,6,4,3,5,6,3,2,63,5,4,9,2,1,1,1,2,1,11,1,0,2,3,1,31,0,0,0,0,2,6,1
220,2.08,.81,10/28/2011,10/28/2011,4,22,1,7,3,13, ,2,1,22,3,5,10,6,4,5,10,6,4,1,52,4,3,12,4,1,2,1,4,1,12,1,1,1,1,1,12,0,0,0,2,2,1,1
221,.16,.85,10/28/2011,10/28/2011,4,8,4,5,2,7,4,1,2,8,6,6,7,6,6,6,6,6,2,1,30,2,2,13,4,3,1,1,3,3,16,1,1,1,1,1,14,1,0,0,0,2,1,1
222,2.17,.85,10/28/2011,10/28/2011,1,7,1,6,6,3,4,2,1,7,3,3,6,6,2,2,6,3,3,3,26,2,1,12,4,1,1,1,2,1,16,6,1,1,2,1,22,0,0,0,0,2,1,1
223,.06,.3,10/28/2011,10/28/2011,1,11,4,2,4,12,6,1,2,11,1,2,4,2,1,2,5,3,3,1,71,6,4,13,4,3,1,1,2,1,13,1,1,4,9,1,93,0,0,0,0,2,5,1
224,3.08,1.21,10/28/2011,10/28/2011,1,12,1,3,5,3,6,1,2,12,4,4,6,6,5,6,5,6,3,3,65,6,4,8,1,1,1,1,2,1,10,1,1,3,7,1,72,0,0,0,0,2,5,1
225,2.01,.79,10/28/2011,10/28/2011,1,22,1,5,4,3,2,2,1,22,8,8,10,7,8,-1,10,8,3,2,73,6,4,9,2,1,2,1,1,1,7,2,1,1,2,1,21,0,0,0,0,1,5,1
226,2.43,.95,10/28/2011,10/28/2011,1,2,1,5,3,3,5,2,1,2,1,1,4,1,1,0,1,1,1,1,60,5,4,9,2,1,1,1,2,1,3,1,1,2,3,1,31,0,0,0,0,2,7,1
227,.39,2.04,10/28/2011,10/28/2011,5,2,4,2,6,11,2,2,1,2,7,8,10,7,8,8,10,7,3,3,37,3,2,13,4,3,1,1,2,3,9,1,1,3,7,2,74,0,0,0,0,2,1,1
228,1.03,.4,10/28/2011,10/28/2011,1,18,1,7,3,5,5,1,2,18,4,2,5,5,4,4,4,4,3,2,65,6,4,10,3,1,2,1,2,1,12,1,1,3,5,1,58,0,0,0,0,2,5,1
229,1.31,.51,10/28/2011,10/28/2011,5,3,1,5,3,8,2,2,1,3,1,1,4,2,2,1,5,2,4,2,41,3,2,12,4,1,1,1,3,1,13,1,1,1,1,1,14,0,1,0,0,2,2,1
230,.54,.21,10/28/2011,10/28/2011,1,11,1,5,4,12,1,1,2,11,4,6,8,6,5,6,8,6,4,2,64,5,4,9,2,1,1,1,2,1,9,1,1,1,2,1,23,0,0,0,0,2,5,1
231,.13,.69,10/28/2011,10/28/2011,2,11,4,6,4,6,5,1,2,11,4,3,6,5,4,4,-1,5,1,1,49,4,3,13,4,3,1,1,5,1,18,1,1,3,7,1,74,0,0,2,1,2,1,1
232,.05,.11,10/28/2011,10/28/2011,3,6,2,7,6,1,5,1,2,6,2,3,4,4,2,7,6,8,2,2,30,2,2,12,4,2,1,1,1,1,8,5,1,3,5,2,56,0,0,0,0,1,1,0
233,.08,.41,10/28/2011,10/28/2011,0,17,4,7,2,2,2,2,1,17,3,6,8,6,4,6,8,7,3,4,59,5,3,13,4,3,2,1,2,1,18,1,1,4,9,1,93,0,0,0,0,2,1,1
234,.12,.62,10/28/2011,10/28/2011,1,1,4,5,2,13, ,1,2,1,4,6,6,6,2,3,5,5,2,2,46,4,3,12,4,3,1,1,2,3,12,5,1,4,9,2,93,0,0,0,0,2,7,1
235,.06,.32,10/28/2011,10/28/2011,4,17,4,5,4,7,4,1,2,17,1,1,4,3,1,1,4,2,3,2,38,3,2,12,4,3,2,1,4,1,16,1,1,4,8,1,84,0,1,1,0,2,7,1
236,.56,2.93,10/28/2011,10/28/2011,1,13,4,6,3,8,6,2,1,13,2,5,6,5,5,4,6,6,2,1,41,3,2,11,3,3,2,1,3,1,9,1,1,4,9,1,93,0,1,0,0,2,7,1
237,2.06,.81,10/28/2011,10/28/2011,2,2,1,3,4,11,2,2,1,2,2,8,8,6,2,8,8,6,3,4,67,6,4,9,2,1,1,1,2,1,9,1,1,2,3,1,34,0,0,0,0,2,1,1
238,.18,.31,10/28/2011,10/28/2011,3,24,1,3,4,4,4,2,1,24,6,2,4,4,4,4,4,4,3,1,45,4,3,11,3,4,2,1,6,1,8,1,0,3,5,2,59,1,0,0,0,5,1,1
239,4.19,1.64,10/28/2011,11/1/2011,5144,8,1,3,5,3,3,1,2,8,4,6,5,6,4,4,8,5,3,3,70,6,4,9,2,1,1,1,2,1,14,1,0,1,2,1,21,0,0,0,0,2,5,1
240,.25,.52,10/28/2011,10/28/2011,1,1,2,7,4,1,5,2,1,1,4,4,8,5,4,6,8,4,3,4,53,4,3,10,3,2,1,1,1,1,15,5,1,3,5,1,59,0,0,0,0,1,1,1
241,.35,1.85,10/28/2011,10/28/2011,3,11,4,3,4,8,5,1,2,11,5,8,6,7,6,8,6,8,2,3,20,1,1,10,3,3,1,0,4,1,12,5,1,4,9,1,93,0,0,0,0,4,1,1
242,2.5,4.25,10/28/2011,10/28/2011,2,22,2,5,4,11,3,1,2,22,2,4,10,6,1,4,5,4,3,3,39,3,2,10,3,4,2,1,4,3,2,4,1,1,1,2,16,0,0,1,0,3,1,0
243,.09,.46,10/28/2011,10/28/2011,2,17,4,5,4,2,5,2,1,17,2,1,4,6,4,2,6,7,3,3,45,4,3,12,4,3,2,1,3,1,16,1,1,1,2,1,22,0,0,1,0,2,1,1
